img,title,console,genre,publisher,developer,critic_score,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,last_update
/games/boxart/full_8458344AmericaFrontccc.jpg,Ghostbusters: The Video Game,PS3,Action,Atari,Terminal Reality,7.8,0.84,0.34,,0.36,0.14,2009-06-16,
/games/boxart/3982716ccc.jpg,Blazing Angels: Squadrons of WWII,Wii,Simulation,Ubisoft,Ubisoft Romania,4.7,0.84,0.74,,0.04,0.06,2007-03-20,
/games/boxart/full_7964277AmericaFrontccc.png,Street Fighter X Tekken,PS3,Fighting,Capcom,Capcom,,0.84,0.42,0.1,0.22,0.1,2012-03-06,
/games/boxart/full_9732509AmericaFrontccc.jpg,NBA 2K10,PS3,Sports,2K Sports,Visual Concepts,8.2,0.84,0.75,0.01,0.01,0.07,2009-10-06,
/games/boxart/5181415ccc.jpg,Big Mutha Truckers,PS2,Racing,THQ,Eutechnyx,,0.84,0.41,,0.32,0.11,2003-06-16,
/games/boxart/full_4964465AmericaFrontccc.jpeg,Lego Batman 3: Beyond Gotham,PS3,Action,Warner Bros. Interactive Entertainment,Traveller's Tales,,0.84,0.34,,0.36,0.14,2014-11-11,2018-12-01
/games/boxart/full_5099160AmericaFrontccc.jpg,ZombiU,WiiU,Action,Ubisoft,Ubisoft Montpellier,6.9,0.84,0.35,0.05,0.37,0.07,2012-11-18,2020-08-02
/games/boxart/4592793ccc.gif,Ben 10: Protector of Earth,PS2,Action,D3 Publisher,High Voltage Software,,0.84,0.09,,0,0.74,2007-10-30,
/games/boxart/full_8120899AmericaFrontccc.jpg,Xenoblade Chronicles X,WiiU,Role-Playing,Nintendo,Monolith Soft,8.1,0.84,0.34,0.15,0.29,0.06,2015-12-04,2018-01-06
/games/boxart/1675863ccc.jpg,Rogue Galaxy,PS2,Role-Playing,Sony Computer Entertainment,Level 5,8.3,0.84,0.24,0.39,0.16,0.05,2007-01-30,
/games/boxart/2592850ccc.jpg,Harry Potter and the Order of the Phoenix,DS,Adventure,Electronic Arts,Visual Impact,,0.84,0.28,,0.46,0.1,2007-06-25,
/games/boxart/full_8793340AmericaFrontccc.jpg,Skate 2,PS3,Sports,Electronic Arts,EA Black Box,8.2,0.84,0.46,0.01,0.25,0.12,2009-01-21,
/games/boxart/full_4992929AmericaFrontccc.jpg,Rocket Power: Team Rocket Rescue,PS,Sports,THQ,Darkblack,,0.84,0.47,,0.32,0.05,2001-09-04,
/games/boxart/2293432ccc.jpg,Spider-Man 2,GC,Action,Activision,Treyarch,7.7,0.84,0.65,,0.17,0.02,2004-06-28,
/games/boxart/65175ccc.jpg,The Incredibles,GC,Action,THQ,Heavy Iron Studios,6.2,0.84,0.65,,0.17,0.02,2004-10-31,
/games/boxart/6007159ccc.png,ATV Quad Power Racing 2,PS2,Racing,Acclaim Entertainment,Climax Entertainment,,0.84,0.41,,0.32,0.11,2003-01-27,
/games/boxart/full_216144AmericaFrontccc.jpg,Madden NFL 09 All-Play,Wii,Sports,EA Sports,EA Tiburon,,0.84,0.77,,0.01,0.06,2008-08-12,
/games/boxart/full_1812131AmericaFrontccc.jpg,MLB 13: The Show,PS3,Sports,Sony Computer Entertainment America,SCE San Diego Studio,8.5,0.84,0.68,,,0.16,2013-03-05,2018-03-14
/games/boxart/full_3793549AmericaFrontccc.jpg,ESPN College Hoops 2K5,PS2,Sports,Sega,Visual Concepts,,0.84,0.41,,0.32,0.11,2004-11-17,
/games/boxart/full_1384212AmericaFrontccc.jpg,Sniper Elite V2,X360,Shooter,505 Games,Rebellion Developments,7,0.84,0.46,0.02,0.28,0.08,2012-05-01,2018-03-13
/games/boxart/full_6865314AmericaFrontccc.jpg,Q*bert,PS,Puzzle,Hasbro Interactive,Artech Digital Entertainment,,0.84,0.46,,0.32,0.05,1999-11-30,
/games/boxart/full_5787551AmericaFrontccc.jpg,Petz Dogz Fashion,DS,Simulation,Ubisoft,Ubisoft,,0.84,0.46,,0.3,0.09,2008-06-17,
/games/boxart/1659783ccc.jpg,MediEvil,PS,Adventure,Sony Computer Entertainment,SCEE Cambridge,,0.83,0.46,,0.31,0.05,1998-10-01,2018-12-03
/games/boxart/full_1532866AmericaFrontccc.jpg,Madden NFL 25,XOne,Sports,EA Sports,EA Tiburon,7.1,0.83,0.69,,0.06,0.09,2013-11-22,2018-01-06
/games/boxart/full_3557748AmericaFrontccc.jpg,Guitar Hero Live,XOne,Music,Activision,FreeStyleGames,,0.83,0.52,,0.23,0.08,2015-10-20,2018-03-15
/games/boxart/full_9541887AmericaFrontccc.jpg,Dance Central 3,X360,Music,Microsoft,Harmonix Music Systems,,0.83,0.57,,0.19,0.07,2012-10-16,2018-08-10
/games/boxart/full_5049298AmericaFrontccc.jpg,Need for Speed: Nitro,Wii,Racing,Electronic Arts,EA Montreal,7,0.83,0.45,,0.3,0.08,2009-11-02,
/games/boxart/full_call-of-duty-modern-warfare-3_824AmericaFront.jpg,Call of Duty: Modern Warfare 3,Wii,Shooter,Activision,Infinity Ward,4.5,0.83,0.55,,0.2,0.08,2011-11-08,
/games/boxart/full_271120AmericaFrontccc.jpg,Sid Meier's Civilization Revolution,X360,Strategy,2K Games,Firaxis Games,8.4,0.83,0.58,0,0.17,0.07,2008-07-08,
/games/boxart/full_dragon-age-ii_325AmericaFront.jpg,Dragon Age II,PS3,Role-Playing,Electronic Arts,BioWare Corp.,7.7,0.83,0.4,0.05,0.26,0.12,2011-03-08,
/games/boxart/full_316724AmericaFrontccc.jpg,Casper,PS,Adventure,Interplay,Funcom,4.9,0.83,0.46,,0.31,0.05,1996-09-17,
/games/boxart/full_2492609AmericaFrontccc.jpg,Scooby-Doo! First Frights,DS,Adventure,Warner Bros. Interactive,Torus Games,,0.83,0.6,,0.16,0.07,2009-09-22,
/games/boxart/full_8366012AmericaFrontccc.jpg,Mega Man Legends,PS,Adventure,Capcom,Capcom,,0.83,0.39,0.12,0.26,0.05,1998-08-31,
/games/boxart/full_6949310JapanFrontccc.jpg,FIFA Soccer World Championship,PS2,Sports,EA Sports,EA Sports,,0.83,0.27,0.28,0.21,0.07,2000-05-25,
/games/boxart/full_4371547AmericaFrontccc.jpg,Forza Horizon 2,X360,Racing,Microsoft Studios,Sumo Digital,,0.83,0.35,0,0.41,0.07,2014-09-30,2018-09-28
/games/boxart/full_7495171AmericaFrontccc.jpg,Madden NFL 07,PSP,Sports,EA Sports,EA Tiburon,8.3,0.83,0.77,,0.03,0.04,2006-08-22,
/games/boxart/full_7873178AmericaFrontccc.jpg,Metal Gear Solid V: The Phantom Pain,XOne,Action,Konami Digital Entertainment,Kojima Productions,,0.83,0.49,0.02,0.25,0.07,2015-09-01,2018-05-04
/games/boxart/full_506707AmericaFrontccc.jpg,Twisted Metal (2012),PS3,Action,Sony Computer Entertainment,Eat Sleep Play,7.9,0.83,0.67,,0.07,0.09,2012-02-14,2018-03-14
/games/boxart/full_tiger-woods-pga-tour-11_7AmericaFront.jpg,Tiger Woods PGA Tour 11,PS3,Sports,EA Sports,EA Tiburon,7.9,0.83,0.37,,0.34,0.13,2010-06-08,
/games/boxart/full_dragon-ball-raging-blast-2_0AmericaFront.jpg,Dragon Ball: Raging Blast 2,PS3,Fighting,Namco Bandai,Spike,6,0.83,0.43,0.11,0.19,0.1,2010-11-02,
/games/boxart/full_lizzie-mcguire-2-lizzie-diaries_695AmericaFront.jpg,Lizzie McGuire 2: Lizzie Diaries,GBA,Action,Disney Interactive Studios,Artificial Mind and Movement,,0.83,0.6,,0.22,0.01,2004-10-18,
/games/boxart/full_3584968AmericaFrontccc.jpg,Sly 3: Honor Among Thieves,PS2,Platform,Sony Computer Entertainment,Sucker Punch,,0.83,0.69,,0.03,0.11,2005-09-26,
/games/boxart/1322010ccc.gif,MLB SlugFest 20-03,PS2,Sports,Midway Games,Gratuitous Games,,0.83,0.41,,0.32,0.11,2002-06-23,
/games/boxart/full_ncaa-football-12_694AmericaFront.jpg,NCAA Football 12,PS3,Sports,EA Sports,EA Tiburon,7.7,0.83,0.78,,,0.06,2011-07-12,
/games/boxart/full_8161019AmericaFrontccc.jpg,Dynasty Warriors 2,PS2,Action,KOEI,Omega Force,,0.83,0.24,0.34,0.19,0.06,2000-10-25,2017-12-31
/games/boxart/full_duke-nukem-forever_761AmericaFront.jpg,Duke Nukem Forever,X360,Shooter,2K Games,Gearbox Software,4.3,0.83,0.52,,0.25,0.07,2011-06-14,
/games/boxart/full_sniper-ghost-warrior_903AmericaFront.jpg,Sniper: Ghost Warrior,PS3,Shooter,City Interactive,City Interactive,4.5,0.83,0.3,0.04,0.35,0.14,2011-06-28,
/games/boxart/6673720ccc.jpg,Brute Force,XB,Shooter,Microsoft Game Studios,Digital Anvil,,0.83,0.62,0.01,0.18,0.03,2003-05-27,
/games/boxart/full_5973425AmericaFrontccc.jpg,Time Crisis 4,PS3,Shooter,Namco Bandai,Bandai Namco Games,6.1,0.83,0.32,0.05,0.32,0.14,2007-11-20,
/games/boxart/full_2672662AmericaFrontccc.jpg,WWE SmackDown vs. Raw 2009,Wii,Fighting,THQ,Yuke's Media Creations,8.2,0.83,0.44,,0.31,0.08,2008-11-09,
/games/boxart/4827551ccc.jpg,Yu-Gi-Oh! Dark Duel Stories,GB,Misc,Konami,KCEJ,6.2,0.83,,0.83,,,2002-03-18,
/games/boxart/full_dj-hero-2_2AmericaFront.jpg,DJ Hero 2,X360,Misc,Activision,FreeStyle Games,8.5,0.83,0.65,,0.12,0.06,2010-10-19,
/games/boxart/3413045ccc.jpg,Stranglehold,X360,Shooter,Midway Games,Midway Games,8,0.83,0.41,0.01,0.33,0.09,2007-09-05,
/games/boxart/9758404ccc.gif,I Spy: Fun House,DS,Puzzle,Scholastic Inc.,Big Blue Bubble Inc.,,0.82,0.76,,,0.06,2007-08-29,
/games/boxart/full_1257876AmericaFrontccc.jpg,James Bond 007: Nightfire,XB,Shooter,Electronic Arts,Eurocom Entertainment Software,,0.82,0.58,,0.22,0.03,2002-11-18,
/games/boxart/full_ea-sports-active-nfl-training-camp_5AmericaFront.jpg,EA Sports Active NFL Training Camp,Wii,Sports,EA Sports,EA Vancouver,,0.82,0.76,,,0.05,2010-11-16,
/games/boxart/2481849ccc.jpg,Amped: Freestyle Snowboarding,XB,Sports,Microsoft,Indie Built,,0.82,0.69,,0.11,0.02,2001-11-19,
/games/boxart/full_7409581AmericaFrontccc.jpg,Tony Hawk's Underground 2 Remix,PSP,Sports,Activision,Shaba Games,8.5,0.82,0.46,,0.21,0.15,2005-03-15,
/games/boxart/9682904ccc.jpg,Tony Hawk's Pro Skater 3,GC,Sports,Activision,Neversoft Entertainment,9.1,0.82,0.64,,0.17,0.02,2001-11-13,
/games/boxart/full_5570879AmericaFrontccc.jpg,FIFA 17,X360,Sports,Electronic Arts,EA Canada,,0.82,0.2,,0.56,0.06,2016-09-27,2018-03-28
/games/boxart/5578926ccc.jpg,Need for Speed: Hot Pursuit 2,XB,Racing,Electronic Arts,EA Black Box,8.2,0.82,0.68,,0.11,0.03,2002-10-01,
/games/boxart/8949476ccc.jpg,MediEvil: Resurrection,PSP,Adventure,Sony Computer Entertainment,SCEE,6.5,0.82,0.19,,0.42,0.22,2005-09-13,
/games/boxart/full_40730AmericaFrontccc.jpg,Pro Evolution Soccer 2016,PS4,Sports,Konami Digital Entertainment,PES Productions,,0.82,0.14,0.14,0.43,0.1,2015-09-15,2018-04-14
/games/boxart/full_1987955AmericaFrontccc.jpg,Killer Instinct Gold,N64,Fighting,Nintendo,Rare Ltd.,,0.82,0.61,,0.19,0.01,1996-11-25,
/games/boxart/446691ccc.jpg,Clu Clu Land,NES,Puzzle,Nintendo,Nintendo R&D1,,0.82,0.42,0.28,0.1,0.02,1985-10-18,
/games/boxart/897120ccc.jpg,Custer's Revenge,2600,Action,Mystique,Mystique,,0.82,0.76,,0.05,0.01,1982-01-01,
/games/boxart/full_9188519AmericaFrontccc.jpg,The Crew 2,PS4,Racing,Ubisoft,Ivory Tower,6.5,0.82,0.22,0.05,0.42,0.12,2018-06-29,2018-07-19
/games/boxart/full_the-lord-of-the-rings-war-in-the-north_887AmericaFront.jpg,The Lord of the Rings: War in the North,PS3,Role-Playing,Warner Bros. Interactive,Snowblind Studios,6.5,0.82,0.25,0.01,0.43,0.12,2011-11-01,
/games/boxart/6346723ccc.jpg,Marvel: Ultimate Alliance,PS2,Role-Playing,Activision,Raven Software,8.1,0.82,0.69,,0.03,0.11,2006-10-24,
/games/boxart/7815427ccc.jpg,Rocket Power: Beach Bandits,PS2,Platform,THQ,Evolution Games,,0.82,0.4,,0.31,0.1,2002-09-20,
/games/boxart/full_3223AmericaFrontccc.jpg,Patapon,PSP,Platform,Sony Computer Entertainment,Pyramid/JAPAN Studio,8.7,0.82,0.33,0.07,0.25,0.17,2008-02-26,
/games/boxart/177478ccc.jpg,Harvest Moon: Tree of Tranquility,Wii,Simulation,Natsume,Runtime,,0.82,0.67,0.06,0.03,0.05,2008-09-30,
/games/boxart/9581120ccc.jpg,The Price is Right,Wii,Misc,Ubisoft,Ludia Inc.,,0.82,0.76,,,0.06,2008-09-09,
/games/boxart/full_1879358AmericaFrontccc.jpg,The Walking Dead: A Telltale Games Series,PS3,Adventure,Telltale Games,Telltale Games,9.7,0.82,0.4,0.03,0.25,0.14,2012-11-20,2018-05-10
/games/boxart/full_7357354AmericaFrontccc.jpg,Professor Layton vs Ace Attorney,3DS,Adventure,Nintendo,Level 5,8.1,0.82,0.2,0.3,0.27,0.04,2014-08-29,2018-01-07
/games/boxart/full_karaoke-revolution-glee_110AmericaFront.jpg,Karaoke Revolution Glee,Wii,Misc,Konami,Blitz Games,,0.82,0.51,,0.24,0.07,2010-11-09,
/games/boxart/full_904615JapanFrontccc.jpg,Jikkyou Powerful Pro Yakyuu '99 Kaimakuban,PS,Sports,Konami,Diamond Head,,0.81,,0.76,,0.05,1999-07-22,
/games/boxart/full_5630199JapanFrontccc.jpg,Yokai Watch 3: Sukiyaki,3DS,Role-Playing,Nintendo,Level 5,,0.81,,0.81,,,2019-02-02,2018-09-09
/games/boxart/full_1495618AmericaFrontccc.jpg,Tales of Destiny II,PS,Role-Playing,Namco,Telenet Japan / Wolfteam,7.5,0.81,0.06,0.66,0.04,0.05,2001-09-10,
/games/boxart/full_2228743AmericaFrontccc.jpg,Disney's The Little Mermaid: Ariel's Undersea Adventure,DS,Action,Buena Vista,Gorilla Systems,,0.81,0.72,,0.03,0.06,2006-10-02,
/games/boxart/full_3122149AmericaFrontccc.jpg,Pro Evolution Soccer 2010,X360,Sports,Konami,Konami,7,0.81,0.12,0.03,0.58,0.08,2009-11-03,
/games/boxart/full_8638646AmericaFrontccc.jpg,NCAA Football 10,PS3,Sports,EA Sports,EA Tiburon,8.1,0.81,0.75,,,0.06,2009-07-14,
/games/boxart/full_1562673AmericaFrontccc.jpg,LEGO Dimensions,PS3,Action,Warner Bros. Interactive Entertainment,Traveller's Tales,,0.81,0.26,,0.41,0.13,2015-09-27,2018-03-19
/games/boxart/full_ready-2-rumble-boxing-round-2_10AmericaFront.jpg,Ready 2 Rumble Boxing: Round 2,PS2,Fighting,Midway Games,Midway Games,7.9,0.81,0.4,,0.31,0.1,2000-10-23,
/games/boxart/full_8199027AmericaFrontccc.jpg,Mega Man,NES,Platform,Capcom,Capcom,,0.81,0.45,0.27,0.08,0.01,1987-12-01,
/games/boxart/full_7410241JapanFrontccc.jpg,Kamaitachi no Yoru,SNES,Adventure,ChunSoft,ChunSoft,,0.81,,0.81,,,1994-11-25,
/games/boxart/5779253ccc.jpg,The Legend of Zelda: Four Swords Adventures,GC,Adventure,Nintendo,Nintendo EAD,8.4,0.81,0.63,,0.16,0.02,2004-06-07,
/games/boxart/6490402ccc.jpg,SingStar Vol. 2,PS3,Misc,Sony Computer Entertainment,SCEE London Studio,,0.81,0.29,,0.39,0.12,2008-10-28,
/games/boxart/full_4718441JapanFrontccc.jpg,World Soccer Jikkyou Winning Eleven 3: World Cup France '98,PS,Sports,Konami,Konami,,0.81,,0.75,,0.05,1998-05-28,
/games/boxart/full_guitar-hero-warriors-of-rock_5AmericaFront.jpg,Guitar Hero: Warriors of Rock,PS3,Misc,Activision,Neversoft Entertainment,,0.81,0.33,,0.35,0.13,2010-09-28,
/games/boxart/5735141ccc.jpg,Army Men: Sarge's Heroes,N64,Shooter,3DO,3DO,4.2,0.81,0.68,,0.12,0.01,1999-09-30,
/games/boxart/6532863ccc.jpg,Final Fantasy XI: Wings of the Goddess,PS2,Role-Playing,Square Enix,Square Enix,,0.81,0.35,0.09,0.27,0.09,2007-11-20,
/games/boxart/full_1119536AmericaFrontccc.jpg,EarthBound,SNES,Role-Playing,Nintendo,Ape Studios / HAL Laboratory,,0.81,,0.81,,,1995-06-01,
/games/boxart/7612677ccc.jpg,Dragon Quest III,GB,Role-Playing,Enix,TOSE,,0.81,,0.81,,0,2001-07-16,2018-05-06
/games/boxart/full_final-fantasy-type-0_861JapanFront.jpg,Final Fantasy Type-0,PSP,Role-Playing,Unknown,Square Enix,,0.81,,0.81,,,2020-12-31,
/games/boxart/full_3016790PALFrontccc.jpg,Dragon Quest Heroes: The World's Tree Woe and the Blight Below,PS4,Action,Square Enix,Square Enix,,0.81,0.21,0.39,0.14,0.07,2015-10-13,2018-01-15
/games/boxart/full_7838235AmericaFrontccc.jpeg,DmC Devil May Cry,PS3,Action,Capcom,Ninja Theory,,0.81,0.24,0.19,0.29,0.1,2013-01-15,2018-05-01
/games/boxart/full_9947629AmericaFrontccc.jpg,Super Bomberman 2,SNES,Puzzle,Hudson Soft,Produce!,,0.81,,0.81,,0,1994-09-01,
/games/boxart/full_8169847AmericaFrontccc.jpg,The Next Tetris,PS,Puzzle,Atari,Blue Planet Software,,0.81,0.45,,0.31,0.05,1999-05-31,
/games/boxart/full_2418232AmericaFrontccc.jpg,Madden NFL 16,PS3,Sports,EA Sports,EA Tiburon,8,0.81,0.6,,0.07,0.15,2015-08-25,2018-03-31
/games/boxart/full_8003215AmericaFrontccc.jpg,Imagine: Rock Star,DS,Simulation,Ubisoft,Gevo Entertainment,,0.81,0.4,,0.33,0.09,2008-06-17,
/games/boxart/full_148540AmericaFrontccc.jpg,The Sims 2,PS2,Simulation,Electronic Arts,Maxis,,0.81,0.67,,0.03,0.11,2005-10-24,
/games/boxart/9646384ccc.jpg,NASCAR 2001,PS,Racing,EA Sports,EA Black Box,,0.81,0.45,,0.31,0.05,2000-09-19,
/games/boxart/full_golden-sun-dark-dawn_3AmericaFront.jpg,Golden Sun: Dark Dawn,DS,Role-Playing,Nintendo,Camelot Software Planning,8,0.81,0.53,0.13,0.1,0.05,2010-11-29,
/games/boxart/full_5009044AmericaFrontccc.png,Professor Layton and the Azran Legacy,3DS,Puzzle,Nintendo,Level 5,8,0.81,,0.25,0.53,0.03,2014-02-28,2018-01-07
/games/boxart/full_4259264AmericaFrontccc.jpg,Shaun White Snowboarding,X360,Sports,Ubisoft,Ubisoft Montreal,6.2,0.81,0.48,0,0.25,0.08,2008-11-16,
/games/boxart/full_294537AmericaFrontccc.jpg,Need for Speed Rivals,X360,Racing,Electronic Arts,Ghost Games,,0.81,0.38,0.01,0.35,0.07,2013-11-19,2018-01-16
/games/boxart/full_921417AmericaFrontccc.jpg,Battle of Giants: Dinosaurs,DS,Strategy,Ubisoft,Ubisoft Quebec,,0.81,0.37,,0.35,0.08,2008-10-21,
/games/boxart/5787625ccc.jpg,Tom Clancy's Rainbow Six 3,PS2,Shooter,Ubisoft,Ubisoft Montreal / Red Storm Entertainment,,0.81,0.4,,0.31,0.1,2004-03-24,
/games/boxart/full_4369970AmericaFrontccc.jpg,The Amazing Spider-Man (2012),PS3,Action-Adventure,Activision,Beenox,7.3,0.8,0.31,,0.36,0.12,2012-06-26,2018-03-15
/games/boxart/full_7950366AmericaFrontccc.jpg,Guitar Hero: Metallica,X360,Misc,Activision,Neversoft Entertainment,8.5,0.8,0.52,,0.2,0.07,2009-03-29,
/games/boxart/full_hasbro-family-game-night-3_1AmericaFront.jpg,Hasbro Family Game Night 3,Wii,Misc,Electronic Arts,EA Bright Light,,0.8,0.46,,0.27,0.07,2010-10-26,
/games/boxart/7836189ccc.jpg,Rayman Raving Rabbids 2,DS,Misc,Ubisoft,Ubisoft Paris,,0.8,0.73,,0.01,0.06,2007-11-13,
/games/boxart/full_6243220AmericaFrontccc.jpg,Star Wars The Clone Wars: Republic Heroes,Wii,Action,LucasArts,Krome Studios,4.8,0.8,0.43,,0.3,0.07,2009-10-06,
/games/boxart/full_3553101AmericaFrontccc.jpg,Prince of Persia: Warrior Within,XB,Adventure,Ubisoft,Ubisoft Montreal,,0.8,0.48,,0.28,0.04,2004-11-30,
/games/boxart/full_deca-sports-2_4AmericaFront.jpg,Deca Sports 2,Wii,Sports,Hudson Soft,Hudson Soft,,0.8,0.31,0.09,0.34,0.07,2009-09-29,
/games/boxart/4182457ccc.jpg,Who Wants to be a Millionaire,PS,Misc,Eidos Interactive,Hothouse Creations,,0.8,0.45,,0.3,0.05,2000-09-29,
/games/boxart/3285869ccc.jpg,Final Fantasy Anthology,PS,Role-Playing,Square EA,SquareSoft,8.6,0.8,0.45,,0.3,0.05,1999-09-30,
/games/boxart/full_9039485AmericaFrontccc.jpg,Ben 10: Alien Force,Wii,Action,D3 Publisher,Monkey Bar Games,,0.8,0.52,,0.21,0.07,2008-10-28,
/games/boxart/full_707104JapanFrontccc.jpg,Super Robot Taisen α,PS,Strategy,Banpresto,Banpresto,,0.8,,0.75,,0.05,2000-05-25,
/games/boxart/full_8187431AmericaFrontccc.png,Mario & Sonic at the Sochi 2014 Olympic Winter Games,WiiU,Sports,Nintendo,Sega Sports R&D,5.9,0.8,0.37,0.14,0.23,0.06,2013-11-15,2018-01-31
/games/boxart/full_4517465AmericaFrontccc.jpg,Pro Evolution Soccer 2010,PSP,Sports,Konami,Konami,,0.8,0.09,0.2,0.33,0.18,2009-11-10,
/games/boxart/full_5084854AmericaFrontccc.jpg,Need for Speed: Hot Pursuit 2,GC,Racing,Electronic Arts,EA Seattle,7.5,0.8,0.68,,0.09,0.02,2002-10-01,
/games/boxart/full_1299762AmericaFrontccc.jpg,DiRT 2,X360,Racing,Codemasters,Codemasters,8.8,0.8,0.32,0,0.39,0.09,2009-09-08,
/games/boxart/full_moto-racer_888AmericaFront.jpg,Moto Racer,PS,Racing,Electronic Arts,Delphine Software International,,0.8,0.45,,0.3,0.05,1997-11-30,
/games/boxart/747317ccc.jpg,Star Wars Rogue Squadron III: Rebel Strike,GC,Simulation,LucasArts,Factor 5,8.3,0.8,0.62,,0.16,0.02,2003-10-15,
/games/boxart/2058232ccc.jpg,The Sims 2: Pets,PSP,Simulation,Electronic Arts,Maxis,5.8,0.8,0.19,,0.39,0.22,2006-12-14,
/games/boxart/4552657ccc.jpg,Hitman: Contracts,PS2,Shooter,Eidos Interactive,IO Interactive,,0.8,0.39,,0.31,0.1,2004-04-20,
/games/boxart/full_7883580AmericaFrontccc.jpg,WWE 2K15,PS3,Sports,2K Sports,Visual Concepts,,0.8,0.37,,0.29,0.13,2014-10-28,2018-01-06
/games/boxart/full_9911271AmericaFrontccc.jpg,PES 2009: Pro Evolution Soccer,PSP,Sports,Konami,Konami,7.3,0.8,0.04,0.26,0.33,0.17,2008-11-11,
/games/boxart/full_2353603AmericaFrontccc.jpg,Capcom's Soccer Shootout,SNES,Sports,Capcom,Capcom,,0.8,,0.8,,,1994-06-01,
/games/boxart/full_6892940AmericaFrontccc.jpg,Armored Core 2,PS2,Simulation,Agetec,From Software,,0.79,0.28,0.23,0.22,0.07,2000-10-24,
/games/boxart/full_pro-evolution-soccer-2011_10AmericaFront.jpg,Pro Evolution Soccer 2011,PSP,Sports,Konami,Konami,,0.79,0.05,0.29,0.3,0.16,2010-11-02,
/games/boxart/full_6083287AmericaFrontccc.jpg,All Star Cheer Squad,Wii,Sports,THQ,Gorilla Systems,,0.79,0.43,,0.29,0.08,2008-10-27,
/games/boxart/full_8408138AmericaFrontccc.jpg,The Sims 2: Castaway,PSP,Simulation,Electronic Arts,Maxis,,0.79,0.08,,0.46,0.25,2007-10-22,
/games/boxart/full_6031638AmericaFrontccc.jpg,Dance Dance Revolution SuperNOVA 2,PS2,Simulation,Konami,Konami Computer Entertainment Tokyo,,0.79,0.64,0.02,0.03,0.1,2007-09-25,
/games/boxart/full_5263763AmericaFrontccc.jpg,Major League Baseball Featuring Ken Griffey Jr,N64,Sports,Nintendo,Angel Studios,,0.79,0.75,,0.03,0.01,1998-05-31,
/games/boxart/full_7838058AmericaFrontccc.jpg,NCAA Football 08,PS2,Sports,Electronic Arts,EA Tiburon,,0.79,0.65,,0.03,0.11,2007-07-17,
/games/boxart/7740833ccc.jpg,FIFA Soccer 2004,XB,Sports,EA Sports,EA Canada,,0.79,0.24,,0.49,0.05,2003-11-04,
/games/boxart/full_967876AmericaFrontccc.jpg,Darksiders II,X360,Action-Adventure,THQ,Vigil Games,8.6,0.79,0.45,0,0.27,0.07,2012-08-14,2018-02-07
/games/boxart/full_6154805AmericaFrontccc.jpg,Ridge Racer,PS,Racing,Namco,Namco,9,0.79,,0.74,,0.05,1995-09-09,
/games/boxart/5271691ccc.jpg,Motocross Mania,PS,Racing,Take-Two Interactive,Deibus Studios,,0.79,0.44,,0.3,0.05,2001-07-09,
/games/boxart/full_1821060AmericaFrontccc.jpg,Final Fantasy XIV: A Realm Reborn,PS4,MMO,Square Enix,Square Enix,,0.79,0.35,0.08,0.23,0.12,2014-04-14,2018-01-23
/games/boxart/full_invizimals_9AmericaFront.jpg,Invizimals,PSP,Strategy,Sony Computer Entertainment,Novarama,6.6,0.79,0.17,,0.51,0.11,2010-10-12,
/games/boxart/2879213ccc.jpg,Harvest Moon: A Wonderful Life,GC,Role-Playing,Natsume,Marvelous Interactive,8.2,0.79,0.61,,0.16,0.02,2004-03-16,
/games/boxart/3942181ccc.jpg,Guitar Hero: Aerosmith,PS2,Misc,Activision,BudCat Creations,,0.79,0.61,,0,0.18,2008-06-29,
/games/boxart/full_4976933AmericaFrontccc.jpg,Dead Island: Riptide,X360,Misc,Deep Silver,Techland,5.6,0.79,0.44,0.01,0.27,0.07,2013-04-23,2018-03-15
/games/boxart/351031ccc.jpg,WCW Mayhem,N64,Fighting,Electronic Arts,Kodiak Interactive,,0.79,0.63,,0.15,0.01,1999-09-22,
/games/boxart/4910706ccc.jpg,Alien,2600,Action,20th Century Fox Video Games,20th Century Fox Video Games,,0.79,0.74,,0.04,0.01,1982-01-01,
/games/boxart/full_4750899AmericaFrontccc.jpg,Assassin's Creed The Ezio Collection,PS4,Action,Ubisoft,Ubisoft,,0.79,0.14,0.02,0.52,0.12,2016-11-15,2018-01-14
/games/boxart/default.jpg,Prototype 2,X360,Action,Activision,Radical Entertainment,,0.79,0.48,,0.24,0.06,2012-04-24,
/games/boxart/full_9309905AmericaFrontccc.jpg,Dragon's Dogma,X360,Role-Playing,Capcom,Capcom,,0.79,0.42,0.07,0.24,0.06,2012-05-22,2019-01-29
/games/boxart/full_8398667AmericaFrontccc.jpg,The Godfather II,X360,Adventure,Electronic Arts,EA Redwood Shores,6.2,0.79,0.47,0.01,0.23,0.08,2009-04-07,
/games/boxart/full_4006868AmericaFrontccc.jpg,NBA 2K16,PS3,Sports,2K Sports,Visual Concepts,,0.79,0.49,0.05,0.12,0.13,2015-09-29,2018-03-28
/games/boxart/full_7603677AmericaFrontccc.jpg,Band Hero,X360,Misc,Activision,Neversoft Entertainment,7.6,0.79,0.51,,0.21,0.07,2009-11-03,
/games/boxart/7305119ccc.jpg,Mega Man 5,NES,Platform,Capcom,Capcom,,0.79,0.39,0.32,0.07,0.01,1992-12-01,
